id,rating_org
0,4.342711388258248
1,4.328515424186051
2,4.325440963142523
3,4.290138499656818
4,4.54742354759328
5,4.638081878917033
6,4.221354360207608
7,4.227794842939335
8,4.359364444353786
9,4.2817966386538515
10,4.326614693859903
11,4.206318383096924
12,4.1853360488798375
13,4.2338435346558185
14,4.390995393216308
15,4.439992783278962
16,4.359450421738886
17,4.33966532057392
18,4.305240138533608
19,4.3492749721932356
20,4.22972972972973
21,4.307938162248969
22,4.2830087213246095
23,4.279209093261804
24,4.3873324537911245
25,4.3487902756035925
26,4.215978920298206
27,4.396142433234421
28,4.2001545595054095
29,4.31274298456755
30,4.518920363934698
31,4.25702638367814
32,4.356781043973916
33,4.293661679393916
34,4.365003544069584
35,4.2129955454516095
36,4.36531007751938
37,4.195526303679072
38,4.19648748568514
39,4.354434523614464
40,4.321697268301475
41,4.318740698980621
42,4.411916119504528
43,4.4036364761986375
44,4.239912624899494
45,4.334930312510554
46,4.213130010638659
47,4.32995541146157
48,4.214485361708215
49,4.3135082128215165
50,4.090086384204032
51,4.334176884594986
52,4.166083174328172
53,4.220646427042201
54,4.624505928853755
55,4.3323644397144365
56,4.165620469747886
57,4.722549019607843
58,4.273197872823983
59,4.167340522180084
60,4.374016918387925
61,4.353477054922167
62,4.408528785232341
63,4.182913864305452
64,4.372226776120342
65,4.208138601515693
66,4.268997177011995
67,4.181641235331272
68,4.355453053749216
69,4.190172668630067
70,4.387676350801028
71,4.285953765839478
72,4.570871761089152
73,4.436504579408128
74,4.301124321806198
75,4.3428777671396865
76,4.342513910964995
77,4.4067600383684296
78,4.307581905308128
79,4.337206010854613
80,4.311513777818394
81,4.259834576477781
82,4.295340166084286
83,4.175673299302255
84,4.371005896957895
85,4.33795544111218
86,4.699363057324841
87,4.303344754884844
88,4.279648312332107
89,4.638081878917033
90,4.529151793302737
91,4.349046297661241
92,4.4974463738508685
93,4.138248847926267
94,4.608258527827648
95,4.443328550932568
96,4.41461591198482
97,4.471519990444646
98,4.252143129832597
99,4.337382422621334
100,4.629457364341086
101,4.310293221344216
102,4.312526616779218
103,4.3652237729900225
104,4.236256066387993
105,4.247408266912275
106,4.189440468765674
107,4.184894155339773
108,4.4223467493331725
109,4.693968726731199
110,4.190086294601143
111,4.43102993910078
112,4.4451847534881495
113,4.384662266576307
114,4.3111925084713025
115,4.272476463951793
116,4.157568033842507
117,4.228527292627127
118,4.330592231352856
119,4.308597108366841
120,4.166464155528554
121,4.189755808532297
122,4.405785356733855
123,4.230477652877655
124,4.165808751918203
125,4.187133020453008
126,4.635524256651017
127,4.319885947226098
128,4.638081878917034
129,4.863636363636363
130,4.335928024581653
131,4.3438520829897795
132,4.575521224878155
133,4.380181371089582
134,4.326407738191103
135,4.304520430496758
136,4.323595818209598
137,4.326091277304784
138,4.020328523459479
139,4.351859522942196
140,4.279327744524464
141,4.37132631523232
142,4.303774563198678
143,4.564444444444445
144,4.329505213911005
145,4.266263940520446
146,4.518920363934698
147,4.422885572139304
148,4.210769881885317
149,4.346035380885687
150,4.174900523258722
151,4.32224857767481
152,4.590643274853801
153,4.299388551606058
154,4.369520768986994
155,4.518920363934698
156,4.168908949542319
157,4.208906601797146
158,4.243042699853726
159,4.214633730899548
160,4.370914549419166
161,4.07156682066775
162,4.311143482477409
163,4.418854976709863
164,4.295388564409086
165,4.227299621241288
166,4.320052088812636
167,4.216232519272381
168,4.590395480225989
169,4.208022388059701
170,4.345619068074841
171,4.581453634085213
172,4.1801940278247525
173,4.363291488025783
174,4.4440109088983055
175,4.385508773094451
176,4.506720430107527
177,4.311598716025315
178,4.338304607277936
179,4.502179176755448
180,4.230225030708385
181,4.293704586078734
182,4.320298052437778
183,4.374154583465913
184,4.500255058663493
185,4.5252032520325205
186,4.440231213966519
187,4.292478981721361
188,4.349389545078433
189,4.305912596401028
190,4.402217134508363
191,4.401522474759997
192,4.282950867377365
193,4.210444543425174
194,4.267289691394815
195,4.343406434345427
196,4.331387002236165
197,4.239138114351611
198,4.366142971766635
199,3.6671043016126736
200,4.2547155392289095
201,4.273238272965506
202,4.12863734145175
203,3.821247113163973
204,4.341512440375549
205,4.232661917959872
206,4.212362098186695
207,4.356865787432118
208,4.376584232576549
209,4.240681900900537
210,4.540106951871658
211,4.220891841283792
212,4.314880039643444
213,4.299707904832447
214,4.200108743063143
215,4.278596938342661
216,4.17827587082027
217,4.568176194805812
218,4.302714644324254
219,4.221017961354634
220,4.205057039128953
221,4.338301637637697
222,4.894946170198176
223,4.4132296403309335
224,4.333373377133936
225,4.21946121534516
226,4.235205183754077
227,4.409788770738844
228,4.226329644822918
229,4.206272397948035
230,4.367447007211466
231,4.6015593669131
232,4.273141756756402
233,4.238020313063424
234,4.328043677354047
235,4.330810449793064
236,4.318543013828733
237,4.381898454746137
238,4.208447589956641
239,4.38939100227332
240,4.32772670176864
241,4.390420312286558
242,4.356527200166037
243,4.321744526268343
244,4.270433538754082
245,4.261458847578639
246,4.432656474646186
247,4.275625712884339
248,4.346750358811886
249,4.440189541631034
250,4.339410731367169
251,4.180808481912742
252,4.321642220698766
253,4.518920363934698
254,4.587419695003895
255,4.355529804863512
256,4.29805615550756
257,4.314788896274676
258,4.241923221322631
259,4.206690140579511
260,4.2683168986199895
261,4.313604877511632
262,4.357548880340002
263,4.358261180520638
264,4.502179176755448
265,4.19881840391905
266,4.567708333333333
267,4.241290479157699
268,4.176562734013795
269,4.518920363934698
