id,rating_org
0,4.360629957015397
1,4.358216803268553
2,4.302948113207547
3,4.307680510514066
4,4.560215798400572
5,4.638081878917034
6,4.402542372881356
7,4.316296519390193
8,4.329535600693403
9,4.316974495189125
10,4.461667599328483
11,4.176994680851064
12,4.205084074444828
13,4.196528374034231
14,4.377810315574654
15,4.390245068211872
16,4.359758144701806
17,4.367213114754098
18,4.545808966861599
19,4.311778764675321
20,4.22972972972973
21,4.436218522086143
22,3.703030303030303
23,4.216288093255821
24,4.476042072458123
25,4.4399798341224
26,3.9364754098360657
27,4.380838396817338
28,4.244013296080529
29,4.221499025241399
30,4.518920363934698
31,4.131244609238674
32,4.253966424062837
33,4.0750476034831005
34,4.380793145279324
35,4.179554738653749
36,4.36531007751938
37,4.182926829268292
38,4.288018433179723
39,4.424032746460008
40,4.291411071515873
41,4.116908850726552
42,4.467124065097004
43,4.40918014900896
44,4.529151793302737
45,4.4974463738508685
46,4.029763687152797
47,4.364125147290752
48,4.642857142857143
49,4.523809523809524
50,4.090086384204032
51,4.173461768219832
52,3.890503055349975
53,4.30459817530054
54,4.624505928853755
55,4.203672787979967
56,4.115703893143287
57,4.460826599010211
58,4.329166666666667
59,4.2264309414617935
60,4.462048393531437
61,4.29805615550756
62,4.077486515958283
63,4.049530985085159
64,4.152147930826717
65,3.944894580097316
66,4.387111360426013
67,4.200726949349241
68,4.421189609105735
69,4.154385964912281
70,4.365190837909468
71,4.2746350293157045
72,4.521133323051708
73,4.646766169154229
74,4.131353859546166
75,4.381955215301731
76,4.465049942507128
77,4.553738317757009
78,4.1622099745271015
79,4.401368301026226
80,4.2007722007722
81,4.216084213569961
82,4.708423618634886
83,4.185285784536578
84,4.425555973343055
85,4.324318787698637
86,4.699363057324841
87,4.312173799195977
88,4.153291253381425
89,4.638081878917033
90,4.529151793302737
91,4.379283884598259
92,4.4974463738508685
93,4.138248847926267
94,4.608258527827648
95,4.321111031275855
96,4.405249460855244
97,4.398681444396212
98,4.271199388846448
99,4.148287376768319
100,4.629457364341086
101,4.321477909560021
102,4.312526616779218
103,4.55671570953963
104,4.1744
105,4.28193832599119
106,4.232841079053908
107,4.021164021164021
108,4.254237288135593
109,4.693968726731199
110,4.302759375072836
111,3.958168902920284
112,4.45662197804925
113,4.421068403362437
114,5.0
115,4.17302003963926
116,3.903689164407287
117,4.2670502611215895
118,4.179439574442975
119,4.730185497470489
120,4.150551890408371
121,4.238501742019843
122,4.56319612590799
123,4.25532290233435
124,4.192836316196117
125,4.1920732429929055
126,4.635524256651017
127,4.076830732292917
128,4.638081878917034
129,4.3927749199045145
130,4.346797307065172
131,3.8855830318428435
132,4.5183677253138805
133,3.9915401132487145
134,4.5069408740359895
135,4.358519559224923
136,4.076830732292917
137,4.3696021696337395
138,4.0348844798378565
139,4.662141779788839
140,4.650426439232409
141,4.406494250801695
142,4.298169086570618
143,4.668831318364997
144,4.339110217346804
145,4.3336674102174095
146,4.518920363934697
147,4.431627576403697
148,4.426506607454128
149,4.417976858372651
150,4.663538873994638
151,4.311826493711109
152,4.590643274853801
153,4.227288214543595
154,4.324144438493179
155,4.518920363934697
156,4.126766828596861
157,4.0808351678642705
158,4.279417783001259
159,4.33202954938593
160,4.426504707044275
161,4.28655867269786
162,4.077623797761093
163,4.359030281490173
164,4.568965517241379
165,3.631205673758865
166,4.081770482646727
167,4.229067099862004
168,4.590395480225989
169,4.286969171997157
170,4.108279851371544
171,4.614620812147763
172,4.167445016739439
173,4.373150261926924
174,4.1727799376582775
175,4.398823734768641
176,4.424086477562486
177,4.188888888888889
178,4.7162534435261705
179,4.502179176755448
180,4.429620563035496
181,4.367086985207047
182,4.34920909547434
183,4.3338796158834745
184,4.500255058663493
185,4.487004377736085
186,4.642778390297685
187,4.182507107903644
188,4.544925124792013
189,4.305912596401028
190,4.257157402468589
191,4.392143693270992
192,4.420422836572499
193,4.390378024502853
194,4.181198551246557
195,4.357986156548719
196,4.508602150537635
197,4.357002507859988
198,4.353100322468527
199,3.6597491510259332
200,4.3663274420057965
201,4.118773946360153
202,3.983333333333333
203,3.925602198476029
204,4.600896860986548
205,4.056809055663251
206,4.255979752498382
207,4.288600737858396
208,4.235595736712463
209,4.064220183486238
210,4.2409810893069695
211,3.983333333333333
212,4.274987211741327
213,4.52112676056338
214,4.438946015424165
215,4.223140495867769
216,4.272883632851472
217,4.573506987157276
218,4.509817312617381
219,4.466880341880342
220,4.263528699923067
221,4.1506537893815505
222,4.894946170198176
223,4.450368398771557
224,4.3781964942597575
225,4.205103039210879
226,3.9029535864978895
227,4.2794953831935345
228,4.194630872483222
229,4.177107779229801
230,4.470688518328759
231,4.56574898956508
232,4.328925002183834
233,4.208979426403879
234,3.9047619047619047
235,4.257147274557745
236,4.305339665240974
237,4.381898454746137
238,4.158096271666513
239,4.436002263993699
240,4.507317073170731
241,4.092105263157895
242,4.416380412907746
243,4.339316161537706
244,4.286961515023672
245,4.310577041483499
246,4.411732236701886
247,4.611793611793612
248,4.2898550724637685
249,4.592699403682476
250,4.375589298727708
251,4.119741100323624
252,4.230243886829932
253,4.518920363934697
254,4.574892239782049
255,3.805093046033301
256,4.29805615550756
257,4.1792837465131445
258,4.331929529151935
259,3.935939553219448
260,4.16172154032311
261,4.390864081153018
262,4.313701939910726
263,4.516304347826087
264,4.502179176755448
265,4.518920363934698
266,4.567708333333333
267,4.187499172152458
268,4.324304973031799
269,4.518920363934698
270,4.487538765405618
271,4.423460784959986
272,4.481710297654998
273,4.0748020925536474
274,4.378640776699029
275,4.505083185306747
276,4.259400042036239
277,3.154311454311454
278,4.153926701570681
279,4.234046028968613
280,4.401079136690647
281,4.567689984901862
282,4.391403472236314
283,4.437374689687946
284,4.577419354838709
285,4.055555555555555
286,4.216158592318497
287,4.18263409824867
288,4.390431251416159
289,4.339279856488973
290,4.5807447765219305
291,4.414104882459313
292,4.571129259266263
293,4.638081878917033
294,4.6117647058823525
295,4.440488662424855
296,4.321442033296217
297,4.43567403926109
298,4.286534951084028
299,4.231411530815111
300,4.449683321604505
301,4.334983037790311
302,4.439655172413793
303,3.944566890689149
304,4.5546866451471715
305,4.539293439077145
306,4.161879013180128
307,4.391962703660486
308,4.243074710574462
309,4.866666666666666
310,4.5007991527361355
311,4.090909090909091
312,4.26606312997621
313,4.405449125861599
314,4.231023102310231
315,4.399659863945578
316,4.375
317,4.378390804597701
318,4.098520067821989
319,4.069592218072628
320,4.386121856866538
321,4.755988023952096
322,4.452871072589383
323,4.271844660194175
324,3.857142857142857
325,4.312526616779218
326,4.529151793302737
327,4.270914766805417
328,3.8906147103571995
329,4.350744886203699
330,4.360512579114192
331,4.293040293040293
332,4.577851698242312
333,4.145185994164733
334,4.299583791754123
335,4.215419501133787
336,4.333333333333333
337,4.05221867952936
338,4.535814606741573
339,4.254636476874554
340,4.386405388854868
341,4.638081878917034
342,4.116069282808368
343,4.282090752888886
344,4.224714954042295
345,4.379239039641977
346,4.163952339578079
347,4.312669472179527
348,4.246323496770708
349,4.346789865635282
350,4.438665715428736
351,4.395156754724206
352,4.192836316196117
353,4.501116118380215
354,4.206549825862263
355,4.638461538461539
356,4.348894348894349
357,4.661807580174927
358,4.482961990008454
359,4.223635443120772
360,4.305700667326391
361,4.51875
362,4.3399923410530405
363,4.312526616779218
364,4.574892239782049
365,4.358772049425175
366,4.331047918698956
367,4.373657596882174
368,4.268804357717146
369,4.5417123602602825
370,4.325850765644006
371,4.313174946004319
372,4.562379320719453
373,3.9502762430939216
374,4.1722188639234306
375,4.5294385986253864
376,4.219466211346855
377,4.529151793302737
378,4.086686929149543
379,4.0620055414345515
380,4.203672787979967
381,4.499215088288377
382,4.535748331744519
383,4.280325172573713
384,4.270777242366021
385,4.275290349095292
386,4.217866323907455
387,3.8989352141937585
388,4.409098310235563
389,4.56574898956508
390,4.315725721185584
391,4.225660100718506
392,3.93933893759141
393,3.732750075380672
394,4.399789628806447
395,4.338261152874928
396,4.331680066488642
397,4.377120680029465
398,4.295987379434095
399,4.113795873678189
400,4.411930578942968
401,4.312666281254451
402,4.207413945278023
403,4.071869501771236
404,4.166439954637295
405,4.410419654929431
406,4.237343494828525
407,4.380539513292268
408,4.445544554455446
409,4.270045332832451
410,4.520236920039487
411,4.436853002070394
412,4.361088871096878
413,4.638728323699422
414,4.16745383974919
415,4.050695825049702
416,4.216649823482747
417,4.295899347623486
418,4.56574898956508
419,4.35248611146523
420,4.272307541658597
421,4.249592401130565
422,4.515974440894569
423,4.363239151375881
424,4.56574898956508
425,4.293766970089335
426,3.970873786407767
427,4.422445255474453
428,4.310055785912973
429,4.539862952728449
430,4.104578721940552
431,4.375126877676706
432,4.260021472093723
433,3.8905172413793103
434,4.1856442999905275
435,4.518920363934697
436,4.345015601708227
437,4.360396601555952
438,4.304806565064478
439,4.243234000824217
440,4.328127596911202
441,4.343118693469788
442,3.968253968253968
443,4.192855260378583
444,4.201824401368301
445,4.207971419956789
446,4.28441625817784
447,4.174846482251201
448,4.288600737858396
449,4.520030816640986
450,4.286432252661162
451,4.529438598625387
452,4.28084308562982
453,4.254484634564618
454,4.243918468359046
455,4.259241802857349
456,4.21855679522602
457,4.475476839237057
458,4.264721595957366
459,4.4381696681390865
460,4.381473892660595
461,4.204529096438135
462,4.127008998602436
463,4.319357745838498
464,4.386587771203156
465,4.436218522086143
466,4.3496388156462995
467,3.9817833173537873
468,4.517587939698492
469,4.237486687965921
470,4.713224368499257
471,4.36413697373839
472,4.099796401263062
473,4.362770682892887
474,4.305700667326391
475,3.891014306650424
476,4.454536246018159
