id,per_square_meter_price
0,84194.84516607379
1,25833.014104089798
2,36181.92640082858
3,47143.706955179856
4,26886.278375762733
5,54432.90498841181
6,41115.080240870506
7,205923.4979795032
8,46776.83171701366
9,29803.114011447447
10,17657.22181183331
11,92393.78582956457
12,187128.20616156628
13,63088.86074033191
14,189474.18297805727
15,75824.40891250422
16,10831.177079203362
17,52696.22996665773
18,130850.00495168974
19,54385.99742916359
20,22609.44564583943
21,197750.84992417763
22,408647.62884121825
23,8460.852883999798
24,152650.37527215976
25,48380.027190892644
26,149765.24904653447
27,8837.653978814915
28,171332.44723649253
29,8151.075423774977
30,21719.74802347777
31,138125.03599016566
32,146777.79299790575
33,33737.61659877762
34,13896.263988360774
35,59149.05286980858
36,20930.589492132396
37,35220.219361457195
38,61896.93939989212
39,184170.83917255208
40,120926.02393018625
41,252761.29028664448
42,65654.60919925578
43,105068.76297721015
44,26414.169900289253
45,51578.9140286947
46,173984.075723096
47,34407.493814641675
48,42267.40689321273
49,10814.58010829402
50,90415.44740501212
51,42281.598162849
52,11988.654262730222
53,39795.41398030034
54,9653.092114069615
55,232350.62109655904
56,143916.89184344184
57,59103.94293402222
58,50258.547606920394
59,48794.08521490736
60,15971.698774359706
61,35609.56526150373
62,10758.373238042353
63,28666.185763707137
64,307394.4778881682
65,67078.37181524334
66,59568.40983860399
67,24525.849210551045
68,250564.78236803343
69,127071.14957034345
70,126093.81774441052
71,114112.85996061524
72,147157.90524979908
73,40565.759450260324
74,66874.48712041139
75,18225.368263660846
76,18366.34975600679
77,27636.864278155583
78,58576.471160658984
79,19707.524543849693
80,39865.61086436451
81,42709.233205242104
82,59507.995865368845
83,278371.72686503286
84,25487.48147328495
85,27149.09023383529
86,96215.1728539383
87,26760.4213665916
88,16761.582445993114
89,38953.11941397285
90,28832.66489617178
91,122629.01584380388
92,59825.28369133603
93,16968.610641015242
94,45287.877813950516
95,293922.69880657457
96,18559.751372116345
97,122108.06900887845
98,268173.5564103165
99,35311.69900164193
100,196399.15214453315
101,55549.28590232004
102,101032.07901200479
103,6572.448919148692
104,50001.915283941446
105,150264.26006854326
106,44628.635406037836
107,12017.317385117522
108,19491.898787319562
109,21723.228181323644
110,50911.14917089577
111,27906.587247207073
112,76553.90615222529
113,43459.65510544536
114,53647.089408634856
115,50731.24034413414
116,121157.8164769289
117,122595.33940362821
118,52140.74445212878
119,52723.575801891326
120,244749.25144804464
121,20100.514111099747
122,64485.020301389035
123,76571.42995617731
124,51501.44962814512
125,71276.6480298849
126,45597.13194841008
127,131043.81977377765
