id,per_square_meter_price
0,196609.88053382107
1,30841.579861639926
2,48308.08313833659
3,52922.510026082906
4,72282.65133802366
5,56072.663795001645
6,61891.226831876935
7,220606.26554525708
8,57486.501415868464
9,44150.62601118081
10,29783.38924501982
11,96467.28789428431
12,176038.68000281634
13,84631.55553917536
14,237593.65468069044
15,72943.32207447481
16,2857.3478797913267
17,68379.2687693501
18,180220.54679000823
19,64225.502483085555
20,28327.81928044319
21,309353.6303634235
22,353204.8207908787
23,8904.650844812917
24,190942.99082984676
25,76637.41771617702
26,290309.05704438145
27,25801.35122455153
28,145120.52618407595
29,21445.92464861415
30,54197.324059038525
31,321661.93830782094
32,124328.85490710242
33,68706.52785896091
34,18068.400752162925
35,64421.44481104166
36,-4147.7063436717435
37,5628.248445375182
38,68278.9597929215
39,217519.16746747238
40,197120.59677726054
41,374966.6719729931
42,134281.70864119835
43,124951.5284083759
44,18128.697539620334
45,94802.73853399935
46,162812.50696555668
47,46451.79945942655
48,76565.59292053564
49,51484.46633909402
50,118933.48288644978
51,41804.32287960328
52,-4000.9666948375234
53,66637.98936587319
54,-9719.33149584524
55,359090.4958700965
56,149194.3797789396
57,28068.926919970392
58,34745.962161597745
59,64187.23699800035
60,21587.96440121533
61,132492.96504446317
62,1352.2569046422723
63,36026.97302450157
64,404431.63086061977
65,77877.243279151
66,78532.13051677578
67,6711.850298907229
68,315096.5311296068
69,194442.59326980723
70,117041.85961483321
71,316922.9130342195
72,143409.6887972902
73,78817.11606204484
74,39689.42707402023
75,22567.23393206061
76,58811.80780441771
77,58359.42570105447
78,84609.67192283682
79,21096.87236890816
80,52717.74850680081
81,48805.563273181266
82,73621.24747264576
83,368277.9682747306
84,-7131.845170889108
85,2151.523055046884
86,85443.25327045517
87,47793.60462123606
88,47385.34386315851
89,41924.12811063745
90,69976.81270581514
91,318516.8225213421
92,87680.23265683424
93,19355.503479717474
94,81078.79390817825
95,347755.3949730781
96,38274.810476968305
97,199312.6880691286
98,213173.0709531922
99,63737.68376320183
100,172629.22872915165
101,85721.17922898979
102,143318.14654519784
103,4678.363334585549
104,31970.176284919187
105,313536.0645516352
106,22720.51331805937
107,8940.985714942144
108,26804.511545158464
109,26840.407847111957
110,90502.85548709267
111,9426.755675932945
112,123446.54929123537
113,66822.95302383426
114,18712.166309896325
115,77259.52563928702
116,188633.36377340855
117,128307.8063525334
118,107208.53329221335
119,72045.07423372127
120,223458.46513994187
121,270.2981134199508
122,71277.70543441626
123,84651.85632142916
124,63642.50534148254
125,125956.13005465055
126,75637.33937981048
127,186238.85780461924
128,30096.745898081652
129,19556.021484035155
130,52774.614938655024
131,11516.71097912795
132,360958.90160270914
133,215646.12429305527
134,74727.014215496
135,58600.97739508202
136,335174.4825951517
137,62917.67082405226
138,83965.5329600801
139,24696.258276937297
140,90585.9968287221
141,78595.98984803306
142,86841.49636059497
143,13817.051617140736
144,74111.8235392206
145,223554.77819737754
146,82701.65325311778
147,5783.06660548145
148,-11944.734204235807
149,113249.11806694968
150,399488.05627347156
151,98765.3504898854
152,361949.52812323545
153,-10072.679188894806
154,72183.57812418931
155,608.5771671099938
156,-2941.2800737617654
157,36397.66208949073
158,43165.79523566039
159,23499.88144359406
160,131860.32873474713
161,117233.82525689101
162,90604.37361464318
163,81392.46492606308
164,75476.93964686361
165,63693.637720424944
166,9793.689412950189
167,35624.169961586
168,74092.7071929721
169,80698.0052472273
170,139722.91147435262
171,314975.61975590204
172,64029.84300867422
173,125346.80975579922
174,319799.3967681626
175,36666.07193001098
176,246546.23446287142
177,221392.81928491977
178,114568.80441820092
179,345734.81216331734
180,1256.0894286580588
181,314703.337503126
182,-1712.2743082194502
183,34907.19950478128
184,299748.0228096881
185,53100.01808734973
186,54249.69379887216
187,27069.896183773897
188,74943.03581825891
189,161451.74339355898
190,64168.382012559974
191,79473.72766677894
192,67832.57703536241
193,120042.26167319057
194,42157.40932510537
195,54761.06059542086
196,4195.27104339005
197,108218.60058613867
198,92545.68003785843
199,203071.95828036417
200,63854.86900598154
201,-3363.9939902058395
202,85694.60898858984
203,87283.54993670956
204,46249.17582471733
205,105970.89445464539
206,66364.10500466583
207,382501.1538406039
208,48589.58768383075
209,-9563.279839743336
210,87863.74240241584
211,8780.647888244035
212,21120.100509901284
213,320509.6658926903
214,71196.2473631272
215,63424.836094702434
216,41465.52933912127
217,11021.753061170675
218,-15755.265358130302
219,81990.43128576029
220,76176.72527977274
221,59555.21007517115
222,-6786.28463624914
223,49479.15612669359
224,124932.00950603576
225,336568.15889061254
226,234912.8810921792
227,18823.224902417423
228,399488.05627347156
229,28636.04070048328
230,101321.24299343329
231,222297.05070409446
232,75629.39518931648
233,314825.1514616919
234,-11248.777900678411
235,-18757.29630826178
236,58248.805299688014
237,22230.69275771783
238,71774.6688032104
239,65385.689816735256
240,337014.33254721994
241,189849.29156805307
242,18720.675268641935
243,392577.3026883168
244,345316.3217787362
245,26391.833040526384
246,306424.3072404646
247,43680.83168638145
248,353605.8141087714
249,88737.47672608828
250,66048.74931748206
251,174995.35465626104
252,65647.29246486787
253,74724.94177743426
254,38312.93531242338
255,219488.06896288155
256,97298.64895441385
257,147178.20711846199
258,28213.445861126427
259,164144.19871347793
260,179173.37959537777
261,56538.32923343238
262,27724.70034062238
263,1491.3747853921814
264,99803.22221799003
265,68268.95285396464
266,128858.86733634621
267,88541.70704898174
268,183790.98013098285
269,103307.0098989213
270,44757.719035607726
271,52539.07970876392
272,152599.63431021414
273,87062.76168772146
274,202350.99577733054
275,149065.84454306727
276,4331.6273913557525
277,67060.36054980035
278,166113.30612414604
279,311890.82461802615
280,142421.21794725128
281,92347.04999971608
282,41974.053349286405
283,124951.5284083759
284,41210.2106582281
285,42287.46968084396
286,50344.902413354306
287,6843.781172218209
288,48381.332834691966
289,105517.4933997837
290,36569.2938951605
291,58588.78836496535
292,127060.5137789393
293,57015.453691118084
294,45092.607080496644
295,93524.13848506719
296,126790.89109489607
297,357877.4106265366
298,56949.54039526277
299,8009.018847372601
300,386551.96333254414
301,181194.59925886255
302,32571.4752375019
303,59737.84218762777
304,65672.83239317276
305,89777.05266048349
306,42326.92149014211
307,85060.82069639918
308,-2786.473308663728
309,347745.45990197704
310,21277.019624186403
311,64825.062440130234
312,89872.91476650626
313,387020.18668488605
314,54252.072226009164
315,-5328.059648129885
316,35536.42350772876
317,81828.69436828083
318,44915.29552018201
319,19587.345488537714
320,66916.91751301906
321,12445.975971373504
322,87893.65740777181
323,117676.91477121357
324,100819.91180295566
325,366821.19793509797
326,339281.7747820303
327,378263.6436097552
328,193579.85336042667
329,50396.31469134758
330,210161.2201189389
331,26208.06860768501
332,231062.9491283092
333,347745.45990197704
334,30007.181252194743
335,81146.97100753483
336,-2183.822990882618
337,103967.33988257934
338,127628.30682749717
339,77886.51649769479
340,39968.0530663362
341,46930.1382743958
342,4580.350177566594
343,21192.93844451428
344,66819.14756550419
345,221141.06180414403
346,94977.84128087245
347,135387.0997458789
348,91613.34197574922
349,128592.04868978879
350,-16028.48133553972
351,399488.05627347156
352,139004.20369269056
353,73433.65381776285
354,45553.92663411039
355,236531.33048123153
356,94432.25941736164
357,3741.2391565810685
358,102620.68683125637
359,49921.66376473651
360,83389.15786372503
361,37201.02682474058
362,368204.73475325253
363,11797.311785229002
364,-6174.636473018414
365,4615.537382159848
366,45290.78744500165
367,111352.2070004231
368,135290.69447416675
369,317934.96053327364
370,88817.6949683855
371,34132.393999485
372,1162.1187063129182
373,105832.04972686744
374,37959.279130436225
375,332640.21878504194
376,45881.55966491472
377,63551.48833573856
378,75188.26074537876
379,18410.78095742518
380,87867.2052389264
381,348170.5432071238
382,50904.44764168009
383,75814.6695519138
384,334798.18148054596
385,363072.0825944507
386,64023.993436312034
387,202604.5459786893
388,126612.63869476052
389,-13580.16667310102
390,115876.76627408227
391,315154.8774994386
392,393062.04936989525
393,21039.86599870884
394,18529.986062873606
395,59114.27392687918
396,339680.3671035457
397,109438.5666406625
398,70356.76139497748
399,57435.987741246565
400,20395.313950691532
401,98916.75508143872
402,82575.0842292253
403,46044.743331019185
404,-1836.764124312671
405,78213.76954875447
406,77388.64087984532
407,333174.30891945027
408,21015.69692180932
409,217657.33754121047
410,178977.37914039264
411,16224.980456216384
412,98556.08114688715
413,47675.79667549142
414,316550.5702407966
415,4745.185123572621
416,-9214.675468544592
417,140405.67612930917
418,399488.05627347156
419,303257.7120169456
420,27470.066905642627
421,87848.49156835105
422,12307.815166093184
423,33361.63159302615
424,87136.55908020696
425,114425.38158612579
426,93740.40802078534
427,30869.170296832104
428,45879.58763312658
429,55350.08705237068
430,356206.9177079714
431,125594.79522804727
432,124951.5284083759
433,36578.11876240174
434,42165.11237341137
435,399488.05627347156
436,17800.597129477886
437,98120.05376388662
438,29231.05590588246
439,114037.43077980832
440,28108.181706564006
441,71993.68350790653
442,80356.72167610502
443,73241.39404234655
444,56892.90922711317
445,137050.86250947998
446,117183.48009085553
447,344141.68470248935
448,103316.32021331743
449,62369.766601014766
450,32629.247570667358
451,20141.410830759123
452,64054.3487148867
453,325418.60625134973
454,108423.76061284261
455,2046.0031363917806
456,-5771.685748971155
457,33308.25645419439
458,63503.32043206997
459,52115.39990297746
460,191636.7778549952
461,43019.949015785955
462,46695.17066636232
463,43790.08418643691
464,46667.8364133362
465,-5933.8399344615755
466,54001.90187042652
467,-8826.551521825735
468,401422.2015709901
469,55441.44028150258
470,78425.40937144603
471,134811.69776699197
472,145066.09166258358
473,51323.962160575655
474,129884.80782372219
475,71549.16011930001
476,72430.19287045587
477,44702.77710536919
478,-2177.4398673457617
479,296590.0631010838
480,96016.3709669493
481,68658.29976605224
482,160811.2400345893
483,62866.9660405235
484,86877.23431797538
485,80466.70573479432
486,343306.03911722073
487,346600.59790543705
488,386551.96333254414
489,296957.12667625764
490,7519.424429523511
491,71624.26538160384
492,77643.68102296442
493,60681.27538641043
494,44388.842404185605
495,24188.24691247272
496,41891.57263267643
497,218444.5372481351
498,11858.79680439076
499,36190.95560027294
500,32374.591283491347
501,80101.73224546504
502,85915.55817758104
503,176465.73128655177
504,33238.60984747271
505,-10427.022946387777
506,127862.5512322192
507,106454.46548327264
508,157869.0427299479
509,-4649.757639912816
510,90222.35077330847
511,204155.52604958668
512,90473.16467605613
513,68518.49626571732
514,331085.6107365503
515,31761.118914773368
516,28452.2917018324
517,11568.543201274428
518,46930.1382743958
519,365849.6761252367
520,76832.15020584912
521,93015.72752828037
522,58574.78371939693
523,314558.2204246392
524,27322.086199655532
525,301570.3413608238
526,197454.31469646108
527,90401.57970826293
528,68858.53954621832
529,35401.40368988851
530,84979.79192930771
531,73372.44493373613
532,305620.17975000426
533,15651.152035063235
534,85209.9517775575
535,19851.303767722988
536,85387.35214332583
537,8069.244988591032
538,124228.69707423881
539,399488.05627347156
540,66241.586795917
541,-17258.342689986457
542,56386.81549552524
543,83295.10000766299
544,55293.6303401739
545,119216.89366575074
546,58578.27391545889
547,84188.19637658846
548,319259.5042411147
549,68255.08113145611
550,-1642.0549084339873
551,87703.07742205172
552,109113.10823877348
553,4556.91891442475
554,90081.45003904044
555,32213.743413688215
556,41465.60758007043
557,72624.15053527808
558,340679.38314149494
559,59081.055917044025
560,238071.37552347395
561,21225.174915452095
562,206557.38828626316
563,35744.203297821376
564,33433.802456206264
565,154341.1474739334
566,37936.24598923978
567,91921.18313799628
568,46986.310942177166
569,44146.36466860147
570,-8831.054198068727
571,94118.72089710376
572,12941.83291281759
573,102389.74229330978
574,65730.0002278092
575,5693.177650719161
576,366821.19793509797
577,-3423.8624248846463
578,175647.26241350046
579,12186.226179869074
580,77554.72607720323
581,26167.39890162417
582,205879.91237968212
583,-11494.383234176086
584,117290.42741109818
585,62323.8550757765
586,309353.6303634235
587,-3801.3857231642032
588,208385.71488917607
589,85634.69557232698
590,32964.22146810735
591,55202.842524465865
592,56661.63986477618
593,65445.54477701482
594,86550.04284493429
595,33229.81359536443
596,390267.61197866057
597,70793.96241940447
598,42616.678288721334
599,30977.27554555813
600,28817.517991435787
601,224756.6329850697
602,56591.31264317852
603,119166.62036394251
604,-501.14103882195195
605,188255.6917719737
606,91550.27492359179
607,58710.398722313366
608,84689.1483385497
609,100725.31983980676
610,802.6076203961857
611,73849.32622026528
612,6003.472474265611
613,48175.68194036792
614,-11232.017173516972
615,60654.45654106202
616,34610.11638606969
617,56314.771349082876
618,63840.34422487703
619,104021.09208799922
620,95705.60311368738
621,82456.95214294604
622,41793.180346475936
623,77177.299186421
624,63660.70505954033
625,70335.06126000105
626,-1572.6088812458474
627,49347.429533446055
628,113824.35918475267
629,61750.03906057447
630,174234.27823663445
631,48570.59319898278
632,34859.387926642696
633,76637.89200533768
634,-13082.730994299374
635,26131.908043656833
636,53726.00937191605
637,59605.693018374695
638,322511.01173611975
639,77286.50872961157
640,98314.79663076889
641,157962.91191639274
642,377888.30108785606
643,89410.41685099198
644,318081.68532018835
645,137992.6401956065
646,93449.20806607607
647,71180.79302566615
648,34323.92227021219
649,68048.44581493252
650,71016.8320236163
651,198384.3860645696
652,188255.6917719737
653,199194.33598948308
654,67000.79896088887
655,46080.3412488218
656,48824.72395976372
657,310001.5176015089
658,46633.12576592666
659,53726.65230172223
660,312705.4240986507
661,381045.3681218849
662,64751.67341354788
663,85455.25774107483
664,70546.59263316815
665,27955.7015818199
666,62351.51408300039
667,12476.613546293418
668,73104.92485571356
669,399488.05627347156
670,84312.89128472435
671,74912.46330867363
672,90907.08955393505
673,189595.11610476373
674,95606.96401892943
675,6981.0095741245605
676,68717.26713545372
